Timestamp : 13|01_00:59
Mois,Lapins vivants,Nombre de lapin juvéniles morts au total,Nombre de lapin enfant mort au total,Nombre de lapin adulte mort au total,Total de lapins morts,Nombre de naissance par mois,Nombre de lapin juvéniles morts par mois,Nombre de lapin enfant mort par mois,Nombre de lapin adulte mort par mois,Nombre de lapin mort en 1 mois
93,4578,25865,1335,513,27713,2613,2088,107,42,2237
94,4950,28016,1449,561,30026,2685,2151,114,48,2313
95,5391,30430,1564,604,32598,3013,2414,115,43,2572
96,5862,32866,1698,648,35212,3085,2436,134,44,2614
97,6393,35673,1829,706,38208,3527,2807,131,58,2996
98,6852,38428,1992,776,41196,3447,2755,163,70,2988
99,7450,41623,2170,839,44632,4034,3195,178,63,3436
100,7990,44917,2358,912,48187,4095,3294,188,73,3555
101,8717,48797,2523,1008,52328,4868,3880,165,96,4141
102,9387,52620,2729,1120,56469,4811,3823,206,112,4141
103,10117,56980,2958,1211,61149,5410,4360,229,91,4680
104,10867,61530,3197,1314,66041,5642,4550,239,103,4892
105,11883,66711,3461,1413,71585,6560,5181,264,99,5544
106,12786,72026,3748,1518,77292,6610,5315,287,105,5707
107,13867,78245,4064,1667,83976,7765,6219,316,149,6684
108,14875,84520,4399,1808,90727,7759,6275,335,141,6751
109,16185,91693,4707,1974,98374,8957,7173,308,166,7647
110,17489,99092,5074,2132,106298,9228,7399,367,158,7924
111,19093,107580,5465,2305,115350,10656,8488,391,173,9052
112,20616,116293,5934,2495,124722,10895,8713,469,190,9372
113,22326,126299,6415,2720,135434,12422,10006,481,225,10712
114,24002,136419,6970,2965,146354,12596,10120,555,245,10920
115,26054,147793,7540,3192,158525,14223,11374,570,227,12171
116,28126,159526,8129,3481,171136,14683,11733,589,289,12611
117,30571,172831,8759,3760,185350,16659,13305,630,279,14214
118,33066,186746,9465,4072,200283,17428,13915,706,312,14933
119,35747,202213,10235,4428,216876,19274,15467,770,356,16593
120,38751,218736,11107,4779,234622,20750,16523,872,351,17746
121,41804,236479,12055,5234,253768,22199,17743,948,455,19146
122,45319,255888,13036,5654,274578,24325,19409,981,420,20810
123,48871,276614,14118,6139,296871,25845,20726,1082,485,22293
124,52844,299270,15297,6648,321215,28317,22656,1179,509,24344
125,57189,323748,16560,7199,347507,30637,24478,1263,551,26292
126,61995,350338,17886,7806,376030,33329,26590,1326,607,28523
127,66945,379183,19364,8452,406999,35919,28845,1478,646,30969
128,72511,410483,20999,9191,440673,39240,31300,1635,739,33674
129,78457,444197,22724,9907,476828,42101,33714,1725,716,36155
130,84963,480943,24622,10698,516263,45941,36746,1898,791,39435
131,91738,520193,26693,11558,558444,48956,39250,2071,860,42181
132,99431,563146,28920,12491,604557,53806,42953,2227,933,46113
133,107524,608905,31319,13557,653781,57317,45759,2399,1066,49224
134,116540,659793,33890,14686,708369,63604,50888,2571,1129,54588
135,125952,713105,36570,15934,765609,66652,53312,2680,1248,57240
136,136550,772116,39636,17225,828977,73966,59011,3066,1291,63368
137,147448,834400,42942,18651,895993,77914,62284,3306,1426,67016
138,159545,903664,46555,20238,970457,86561,69264,3613,1587,74464
139,172623,976916,50331,21939,1049186,91807,73252,3776,1701,78729
140,187312,1058131,54371,23805,1136307,101810,81215,4040,1866,87121
141,202227,1144072,58879,25817,1228768,107376,85941,4508,2012,92461
142,218719,1239215,63735,28021,1330971,118695,95143,4856,2204,102203
143,236217,1340074,68875,30381,1439330,125857,100859,5140,2360,108359
144,255822,1451102,74428,32821,1558351,138626,111028,5553,2440,119021
145,276646,1568946,80495,35552,1684993,147466,117844,6067,2731,126642
146,299548,1699628,87148,38540,1825316,163225,130682,6653,2988,140323
147,323725,1838979,94361,41735,1975075,173936,139351,7213,3195,149759
148,350655,1991409,102021,45223,2138653,190508,152430,7660,3488,163578
149,378917,2153812,110444,48969,2313225,202834,162403,8423,3746,174572
150,410706,2331922,119414,52970,2504306,222870,178110,8970,4001,191081
151,443461,2521791,129258,57431,2708480,236929,189869,9844,4461,204174
152,480373,2730028,139878,62040,2931946,260378,208237,10620,4609,223466
153,519281,2953325,151270,67222,3171817,278779,223297,11392,5182,239871
154,562610,3196618,163509,72772,3432899,304411,243293,12239,5550,261082
155,608764,3457841,176915,78688,3713444,326699,261223,13406,5916,280545
156,658591,3741535,191462,85057,4018054,354437,283694,14547,6369,304610
157,712199,4048505,207497,92071,4348073,383627,306970,16035,7014,330019
158,770433,4381087,224705,99490,4705282,415443,332582,17208,7419,357209
159,833370,4738624,243130,107683,5089437,447092,357537,18425,8193,384155
160,901992,5128582,263377,116441,5508400,487585,389958,20247,8758,418963
161,976721,5547839,285065,125947,5958851,525180,419257,21688,9506,450451
162,1057215,6003649,308426,136216,6448291,569934,455810,23361,10269,489440
163,1143590,6495061,333816,147360,6976237,614321,491412,25390,11144,527946
164,1236494,7028201,361281,159423,7548905,665572,533140,27465,12063,572668
165,1338065,7604815,390817,172396,8168028,720694,576614,29536,12973,619123
166,1447936,8228781,422914,186427,8838122,779965,623966,32097,14031,670094
167,1566713,8903808,457891,201563,9563262,843917,675027,34977,15136,725140
168,1694431,9636133,495616,218195,10349944,914400,732325,37725,16632,786682
169,1834055,10427874,536224,236242,11200340,990020,791741,40608,18047,850396
170,1984507,11281984,580077,255626,12117687,1067799,854110,43853,19384,917347
171,2147538,12208735,627518,276434,13112687,1158031,926751,47441,20808,995000
172,2323860,13207301,678786,299036,14185123,1248758,998566,51268,22602,1072436
173,2515579,14292603,734733,323541,15350877,1357473,1085302,55947,24505,1165754
174,2721787,15461865,795299,350013,16607177,1462508,1169262,60566,26472,1256300
175,2946507,16734364,860369,378670,17973403,1590946,1272499,65070,28657,1366226
176,3187719,18104466,931206,409845,19445517,1713326,1370102,70837,31175,1472114
177,3451942,19593405,1006875,443384,21043664,1862370,1488939,75669,33539,1598147
178,3735177,21199366,1089001,479693,22768060,2007631,1605961,82126,36309,1724396
179,4043213,22945118,1178666,519056,24642840,2182816,1745752,89665,39363,1874780
180,4373853,24822837,1274937,561659,26659433,2347233,1877719,96271,42603,2016593
181,4734115,26869862,1379578,608113,28857553,2558382,2047025,104641,46454,2198120
182,5121277,29070323,1492680,658004,31221007,2750616,2200461,113102,49891,2363454
183,5542626,31466480,1614976,712171,33793627,2993969,2396157,122296,54167,2572620
184,5996840,34043655,1747630,770775,36562060,3222647,2577175,132654,58604,2768433
185,6492124,36850402,1890603,834210,39575215,3508439,2806747,142973,63435,3013155
186,7023387,39869621,2046111,902863,42818595,3774643,3019219,155508,68653,3243380
187,7604900,43157727,2213899,976619,46348245,4111163,3288106,167788,73756,3529650
188,8225997,46698186,2395958,1056832,50150976,4423828,3540459,182059,80213,3802731
189,8902125,50544451,2593156,1143627,54281234,4806386,3846265,197198,86795,4130258
190,9631636,54690565,2805799,1237603,58733967,5182244,4146114,212643,93976,4452733
191,10424301,59189690,3036386,1339220,63565296,5623994,4499125,230587,101617,4831329
192,11277640,64043584,3285432,1449405,68778421,6066464,4853894,249046,110185,5213125
