Timestamp : 13|01_01:12
Mois,Lapins vivants,Nombre de lapin juvéniles morts au total,Nombre de lapin enfant mort au total,Nombre de lapin adulte mort au total,Total de lapins morts,Nombre de naissance par mois,Nombre de lapin juvéniles morts par mois,Nombre de lapin enfant mort par mois,Nombre de lapin adulte mort par mois,Nombre de lapin mort en 1 mois
41,117,660,44,13,717,57,46,4,2,52
42,125,705,45,13,763,54,45,1,0,46
43,140,770,45,14,829,81,65,0,1,66
44,152,835,50,16,901,84,65,5,2,72
45,163,928,55,17,1000,110,93,5,1,99
46,175,1005,59,18,1082,94,77,4,1,82
47,185,1083,66,19,1168,96,78,7,1,86
48,195,1160,72,20,1252,94,77,6,1,84
49,216,1260,77,20,1357,126,100,5,0,105
50,237,1353,81,20,1454,118,93,4,0,97
51,258,1494,87,22,1603,170,141,6,2,149
52,285,1594,87,25,1706,130,100,0,3,103
53,310,1745,92,27,1864,183,151,5,2,158
54,320,1864,102,32,1998,144,119,10,5,134
55,349,2059,108,39,2206,237,195,6,7,208
56,369,2206,116,45,2367,181,147,8,6,161
57,407,2413,123,49,2585,256,207,7,4,218
58,427,2548,136,53,2737,172,135,13,4,152
59,472,2788,145,60,2993,301,240,9,7,256
60,500,2964,155,65,3184,219,176,10,5,191
61,560,3254,161,71,3486,362,290,6,6,302
62,584,3469,177,75,3721,259,215,16,4,235
63,646,3816,192,78,4086,427,347,15,3,365
64,705,4055,210,85,4350,323,239,18,7,264
65,785,4465,221,94,4780,510,410,11,9,430
66,835,4765,237,102,5104,374,300,16,8,324
67,909,5218,255,110,5583,553,453,18,8,479
68,988,5564,273,119,5956,452,346,18,9,373
69,1082,6054,296,128,6478,616,490,23,9,522
70,1163,6465,322,136,6923,526,411,26,8,445
71,1280,7095,351,146,7592,786,630,29,10,669
72,1359,7622,386,164,8172,659,527,35,18,580
73,1474,8315,419,182,8916,859,693,33,18,744
74,1585,8905,452,196,9553,748,590,33,14,637
75,1730,9759,488,212,10459,1051,854,36,16,906
76,1842,10407,536,224,11167,820,648,48,12,708
77,2027,11426,575,255,12256,1274,1019,39,31,1089
78,2141,12244,634,280,13158,1016,818,59,25,902
79,2343,13374,687,296,14357,1401,1130,53,16,1199
80,2504,14367,743,324,15434,1238,993,56,28,1077
81,2723,15616,803,345,16764,1549,1249,60,21,1330
82,2908,16775,875,369,18019,1440,1159,72,24,1255
83,3146,18249,954,397,19600,1819,1474,79,28,1581
84,3370,19550,1025,442,21017,1641,1301,71,45,1417
85,3672,21234,1102,474,22810,2095,1684,77,32,1793
86,3969,22784,1177,514,24475,1962,1550,75,40,1665
87,4390,24766,1274,550,26590,2536,1982,97,36,2115
88,4712,26591,1364,606,28561,2293,1825,90,56,1971
89,5103,28827,1478,657,30962,2792,2236,114,51,2401
90,5514,31065,1599,698,33362,2811,2238,121,41,2400
91,5921,33833,1745,763,36341,3386,2768,146,65,2979
92,6377,36519,1895,820,39234,3349,2686,150,57,2893
93,7019,39654,2029,894,42577,3985,3135,134,74,3343
94,7532,42664,2211,959,45834,3770,3010,182,65,3257
95,8216,46417,2390,1025,49832,4682,3753,179,66,3998
96,8815,50064,2589,1115,53768,4535,3647,199,90,3936
97,9544,54360,2814,1215,58389,5350,4296,225,100,4621
98,10244,58617,3061,1320,62998,5309,4257,247,105,4609
99,11095,63599,3315,1412,68326,6179,4982,254,92,5328
100,12013,68621,3577,1535,73733,6325,5022,262,123,5407
101,13040,74394,3862,1659,79915,7209,5773,285,124,6182
102,14102,80283,4165,1775,86223,7370,5889,303,116,6308
103,15332,87032,4493,1939,93464,8471,6749,328,164,7241
104,16632,93982,4844,2096,100922,8758,6950,351,157,7458
105,17921,101833,5253,2271,109357,9724,7851,409,175,8435
106,19346,110086,5703,2458,118247,10315,8253,450,187,8890
107,20937,119167,6185,2662,128014,11358,9081,482,204,9767
108,22581,129012,6690,2872,138574,12204,9845,505,210,10560
109,24541,139503,7169,3118,149790,13176,10491,479,246,11216
110,26509,150798,7746,3395,161939,14117,11295,577,277,12149
111,28647,163196,8413,3673,175282,15481,12398,667,278,13343
112,31053,176526,9134,3981,189641,16765,13330,721,308,14359
113,33558,190960,9874,4269,205103,17967,14434,740,288,15462
114,36345,206681,10662,4619,221962,19646,15721,788,350,16859
115,39332,223510,11527,5031,240068,21093,16829,865,412,18106
116,42536,241879,12471,5477,259827,22963,18369,944,446,19759
117,45962,261641,13537,5941,281119,24718,19762,1066,464,21292
118,49904,283342,14644,6407,304393,27216,21701,1107,466,23274
119,53976,306234,15871,6928,329033,28712,22892,1227,521,24640
120,58463,331524,17172,7500,356196,31650,25290,1301,572,27163
121,63019,358436,18624,8118,385178,33538,26912,1452,618,28982
122,68205,387881,20201,8784,416866,36874,29445,1577,666,31688
123,73701,419184,21859,9515,450558,39188,31303,1658,731,33692
124,79849,454084,23688,10317,488089,43679,34900,1829,802,37531
125,86427,491136,25551,11147,527834,46323,37052,1863,830,39745
126,93714,532120,27556,12098,571774,51227,40984,2005,951,43940
127,101147,575442,29840,13110,618392,54051,43322,2284,1012,46618
128,109557,623414,32254,14161,669829,59847,47972,2414,1051,51437
129,118646,674285,34862,15264,724411,63671,50871,2608,1103,54582
130,128621,730828,37677,16494,784999,70563,56543,2815,1230,60588
131,139095,790688,40877,17860,849425,74900,59860,3200,1366,64426
132,150765,855915,44210,19308,919433,81678,65227,3333,1448,70008
133,162970,926041,47821,20914,994776,87548,70126,3611,1606,75343
134,176519,1003184,51730,22636,1077550,96323,77143,3909,1722,82774
135,190779,1084924,56087,24518,1165529,102239,81740,4357,1882,87979
136,206546,1175146,60576,26553,1262275,112513,90222,4489,2035,96746
137,223437,1271131,65499,28755,1365385,120001,95985,4923,2202,103110
138,242000,1376194,70901,31179,1478274,131452,105063,5402,2424,112889
139,262014,1488658,76632,33750,1599040,140780,112464,5731,2571,120766
140,283873,1611681,82912,36536,1731129,153948,123023,6280,2786,132089
141,307046,1743937,89794,39472,1873203,165247,132256,6882,2936,142074
142,332579,1887417,97159,42681,2027257,179587,143480,7365,3209,154054
143,360268,2043017,105071,46256,2194344,194776,155600,7912,3575,167087
144,389928,2211468,113647,50013,2375128,210444,168451,8576,3757,180784
145,422134,2392867,122962,54066,2569895,226973,181399,9315,4053,194767
146,456574,2590305,132934,58451,2781690,246235,197438,9972,4385,211795
147,494242,2803138,143663,63179,3009980,265958,212833,10729,4728,228290
148,535226,3033917,155395,68329,3257641,288645,230779,11732,5150,247661
149,579210,3284830,168327,73979,3527136,313479,250913,12932,5650,269495
150,627265,3554345,182081,80017,3816443,337362,269515,13754,6038,289307
151,678821,3848997,197142,86752,4132891,368004,294652,15061,6735,316448
152,734786,4164645,213477,94045,4472167,395241,315648,16335,7293,339276
153,796068,4507611,231069,101906,4840586,429701,342966,17592,7861,368419
154,861041,4878362,250313,110081,5238756,463143,370751,19244,8175,398170
155,931940,5280377,270904,119101,5670382,502525,402015,20591,9020,431626
156,1008692,5715297,293266,128993,6137556,543926,434920,22362,9892,467174
157,1091253,6185430,317499,139544,6642473,587478,470133,24233,10551,504917
158,1180628,6694975,343996,150978,7189949,636851,509545,26497,11434,547476
159,1278477,7247423,372154,163176,7782753,690653,552448,28158,12198,592804
160,1383491,7845538,402931,176767,8425236,747497,598115,30777,13591,642483
161,1497840,8490718,436142,191159,9118019,807132,645180,33211,14392,692783
162,1621637,9191070,471927,206752,9869749,875527,700352,35785,15593,751730
163,1755320,9946855,510978,223726,10681559,945493,755785,39051,16974,811810
164,1898667,10766333,552758,242281,11561372,1023160,819478,41780,18555,879813
165,2054794,11651100,598211,262105,12511416,1106171,884767,45453,19824,950044
166,2222988,12610325,647385,283885,13541595,1198373,959225,49174,21780,1030179
167,2405850,13646950,700404,307378,14654732,1295999,1036625,53019,23493,1113137
168,2603540,14770004,758192,332584,15860780,1403738,1123054,57788,25206,1206048
169,2817968,15986027,820646,359955,17166628,1520276,1216023,62454,27371,1305848
170,3050423,17302835,888008,389636,18580479,1646306,1316808,67362,29681,1413851
171,3301850,18727665,961191,421762,20110618,1781566,1424830,73183,32126,1530139
172,3572047,20265324,1040164,456701,21762189,1921768,1537659,78973,34939,1651571
173,3865752,21933457,1125592,494211,23553260,2084776,1668133,85428,37510,1791071
174,4181145,23734327,1218604,534955,25487886,2250019,1800870,93012,40744,1934626
175,4525385,25687887,1318133,579452,27585472,2441826,1953560,99529,44497,2097586
176,4896754,27796312,1426720,626997,29850029,2635926,2108425,108587,47545,2264557
177,5299121,30086063,1544036,678706,32308805,2861143,2289751,117316,51709,2458776
178,5735077,32557332,1670430,734729,34962491,3089642,2471269,126394,56023,2653686
179,6209380,35236803,1807321,795447,37839571,3351383,2679471,136891,60718,2877080
180,6719596,38130305,1955558,860721,40946584,3617229,2893502,148237,65274,3107013
181,7272414,41264585,2116539,931345,44312469,3918703,3134280,160981,70624,3365885
182,7867863,44655292,2291152,1008011,47954455,4237435,3390707,174613,76666,3641986
183,8514901,48328791,2479748,1090561,51899100,4591683,3673499,188596,82550,3944645
184,9213512,52301546,2683814,1180278,56165638,4965149,3972755,204066,89717,4266538
185,9968993,56606646,2904630,1277807,60789083,5378926,4305100,220816,97529,4623445
186,10787170,61253562,3143177,1382929,65779668,5808762,4646916,238547,105122,4990585
187,11677299,66291719,3400987,1496387,71189093,6299554,5038157,257810,113458,5409425
188,12635401,71734850,3680172,1619977,77034999,6804008,5443131,279185,123590,5845906
189,13674093,77631614,3981740,1753340,83366694,7370387,5896764,301568,133363,6331695
190,14793756,84001365,4310310,1897510,90209185,7962154,6369751,328570,144170,6842491
191,16008537,90905685,4664087,2053582,97623354,8628950,6904320,353777,156072,7414169
192,17322297,98364486,5046393,2222326,105633205,9323611,7458801,382306,168744,8009851
