Timestamp : 13|01_01:00
Mois,Lapins vivants,Nombre de lapin juvéniles morts au total,Nombre de lapin enfant mort au total,Nombre de lapin adulte mort au total,Total de lapins morts,Nombre de naissance par mois,Nombre de lapin juvéniles morts par mois,Nombre de lapin enfant mort par mois,Nombre de lapin adulte mort par mois,Nombre de lapin mort en 1 mois
56,670,3754,213,76,4043,357,287,15,2,304
57,716,4069,227,89,4385,388,315,14,13,342
58,773,4386,240,103,4729,401,317,13,14,344
59,849,4718,253,107,5078,425,332,13,4,349
60,948,5105,273,113,5491,512,387,20,6,413
61,1022,5517,295,122,5934,517,412,22,9,443
62,1115,6020,319,126,6465,624,503,24,4,531
63,1214,6491,340,136,6967,601,471,21,10,502
64,1326,7060,367,151,7578,723,569,27,15,611
65,1410,7651,399,166,8216,722,591,32,15,638
66,1521,8315,439,175,8929,824,664,40,9,713
67,1642,9032,476,189,9697,889,717,37,14,768
68,1772,9762,513,206,10481,914,730,37,17,784
69,1890,10619,561,227,11407,1044,857,48,21,926
70,2039,11511,604,241,12356,1098,892,43,14,949
71,2169,12469,655,267,13391,1165,958,51,26,1035
72,2326,13569,715,295,14579,1345,1100,60,28,1188
73,2495,14630,772,327,15729,1319,1061,57,32,1150
74,2736,15840,835,346,17021,1533,1210,63,19,1292
75,2933,17089,894,381,18364,1540,1249,59,35,1343
76,3185,18427,945,422,19794,1682,1338,51,41,1430
77,3419,19801,1020,461,21282,1722,1374,75,39,1488
78,3710,21352,1107,490,22949,1958,1551,87,29,1667
79,3990,22966,1200,534,24700,2031,1614,93,44,1751
80,4346,24879,1278,563,26720,2376,1913,78,29,2020
81,4672,26789,1374,610,28773,2379,1910,96,47,2053
82,5063,29071,1495,657,31223,2841,2282,121,47,2450
83,5444,31355,1618,698,33671,2829,2284,123,41,2448
84,5939,34071,1728,746,36545,3369,2716,110,48,2874
85,6383,36761,1870,820,39451,3350,2690,142,74,2906
86,6887,39817,2028,897,42742,3795,3056,158,77,3291
87,7459,43041,2185,977,46203,4033,3224,157,80,3461
88,8068,46574,2371,1062,50007,4413,3533,186,85,3804
89,8700,50258,2569,1135,53962,4587,3684,198,73,3955
90,9417,54460,2789,1242,58491,5246,4202,220,107,4529
91,10162,58758,3012,1347,63117,5371,4298,223,105,4626
92,10974,63787,3219,1471,68477,6172,5029,207,124,5360
93,11820,68864,3506,1580,73950,6319,5077,287,109,5473
94,12784,74510,3802,1713,80025,7039,5646,296,133,6075
95,13836,80338,4075,1846,86259,7286,5828,273,133,6234
96,15021,86832,4379,1998,93209,8135,6494,304,152,6950
97,16269,93685,4734,2178,100597,8636,6853,355,180,7388
98,17530,101315,5140,2382,108837,9501,7630,406,204,8240
99,18969,109260,5544,2553,117357,9959,7945,404,171,8520
100,20462,118043,5995,2761,126799,10935,8783,451,208,9442
101,22083,127525,6458,2988,136971,11793,9482,463,227,10172
102,23903,137684,6971,3249,147904,12753,10159,513,261,10933
103,25947,148850,7518,3503,159871,14011,11166,547,254,11967
104,28023,160718,8127,3775,172620,14825,11868,609,272,12749
105,30355,174305,8808,4086,187199,16911,13587,681,311,14579
106,32763,188014,9554,4429,201997,17206,13709,746,343,14798
107,35471,203750,10341,4772,218863,19574,15736,787,343,16866
108,38362,219958,11164,5133,236255,20283,16208,823,361,17392
109,41552,238180,12065,5567,255812,22747,18222,901,434,19557
110,45005,257456,13053,5986,276495,24136,19276,988,419,20683
111,48894,278589,14093,6475,299157,26551,21133,1040,489,22662
112,52959,301075,15214,6925,323214,28122,22486,1121,450,24057
113,57376,326304,16516,7471,350291,31494,25229,1302,546,27077
114,62127,352422,17871,8056,378349,32809,26118,1355,585,28058
115,67435,381706,19367,8666,409739,36698,29284,1496,610,31390
116,72603,412608,21061,9361,443030,38459,30902,1694,695,33291
117,79079,447151,22842,10131,480124,43570,34543,1781,770,37094
118,85241,483053,24750,10984,518787,44825,35902,1908,853,38663
119,92676,523672,26829,11833,562334,50982,40619,2079,849,43547
120,100389,565759,29050,12840,607649,53028,42087,2221,1007,45315
121,108711,613454,31457,13904,658815,59488,47695,2407,1064,51166
122,117416,663204,34083,15054,712341,62231,49750,2626,1150,53526
123,126994,718637,36996,16367,772000,69237,55433,2913,1313,59659
124,137327,776796,40088,17707,834591,72924,58159,3092,1340,62591
125,149060,841685,43364,19155,904204,81346,64889,3276,1448,69613
126,160998,910095,46948,20701,977744,85478,68410,3584,1546,73540
127,174423,986042,50839,22371,1059252,94933,75947,3891,1670,81508
128,188606,1066976,54952,24207,1146135,101066,80934,4113,1836,86883
129,204183,1155234,59434,26138,1240806,110248,88258,4482,1931,94671
130,220811,1250342,64304,28229,1342875,118697,95108,4870,2091,102069
131,238779,1354182,69630,30634,1454446,129539,103840,5326,2405,111571
132,258550,1465736,75295,33160,1574191,139516,111554,5665,2526,119745
133,279807,1586667,81495,35907,1704069,151135,120931,6200,2747,129878
134,302780,1716959,88134,38810,1843903,162807,130292,6639,2903,139834
135,327877,1858761,95274,42070,1996105,177299,141802,7140,3260,152202
136,354448,2011702,103122,45612,2160436,190902,152941,7848,3542,164331
137,383762,2177316,111742,49495,2338553,207431,165614,8620,3883,178117
138,414884,2356508,121069,53603,2531180,223749,179192,9327,4108,192627
139,449522,2550987,130946,57932,2739865,243323,194479,9877,4329,208685
140,486466,2760476,141587,62660,2964723,261802,209489,10641,4728,224858
141,526788,2988192,153236,67783,3209211,284810,227716,11649,5123,244488
142,569904,3232987,165838,73390,3472215,306120,244795,12602,5607,263004
143,616889,3499517,179340,79463,3758320,333090,266530,13502,6073,286105
144,667658,3786265,194094,86046,4066405,358854,286748,14754,6583,308085
145,722725,4098667,210313,93090,4402070,390732,312402,16219,7044,335665
146,781920,4434912,227557,100726,4763195,420320,336245,17244,7636,361125
147,846943,4800058,246278,109008,5155344,457172,365146,18721,8282,392149
148,916144,5193742,266707,117959,5578408,492265,393684,20429,8951,423064
149,991326,5621670,288517,127715,6037902,534676,427928,21810,9756,459494
150,1072356,6083384,312326,138241,6533951,577079,461714,23809,10526,496049
151,1160325,6582951,338115,149617,7070683,624701,499567,25789,11376,536732
152,1256037,7123022,366000,161739,7650761,675790,540071,27885,12122,580078
153,1358543,7710126,396439,174997,8281562,733307,587104,30439,13258,630801
154,1470491,8343705,428516,189343,8961564,791950,633579,32077,14346,680002
155,1591243,9030600,463591,204753,9698944,858132,686895,35075,15410,737380
156,1721911,9770923,501734,221676,10494333,926057,740323,38143,16923,795389
157,1863847,10574056,542938,239776,11356770,1004373,803133,41204,18100,862437
158,2017194,11443760,587655,259496,12290911,1087488,869704,44717,19720,934141
159,2182618,12385310,635966,280615,13301891,1176404,941550,48311,21119,1010980
160,2362920,13404624,688280,303352,14396256,1274667,1019314,52314,22737,1094365
161,2555930,14504330,744795,328511,15577636,1374390,1099706,56515,25159,1181380
162,2766313,15697013,805963,355346,16858322,1491069,1192683,61168,26835,1280686
163,2993169,16985852,872057,384660,18242569,1611103,1288839,66094,29314,1384247
164,3239599,18382353,943727,416136,19742216,1746077,1396501,71670,31476,1499647
165,3505002,19891570,1021321,450377,21363268,1886455,1509217,77594,34241,1621052
166,3792711,21529491,1105407,487363,23122261,2046702,1637921,84086,36986,1758993
167,4102103,23298168,1196088,527270,25021526,2208657,1768677,90681,39907,1899265
168,4439066,25216242,1294084,570703,27081029,2396466,1918074,97996,43433,2059503
169,4803875,27283198,1400364,617488,29301050,2584830,2066956,106280,46785,2220021
170,5199668,29525516,1515455,668071,31709042,2803785,2242318,115091,50583,2407992
171,5625547,31948914,1639419,723275,34311608,3028445,2423398,123964,55204,2602566
172,6087344,34573423,1774243,782430,37130096,3280285,2624509,134824,59155,2818488
173,6587080,37411816,1919621,846701,40178138,3547778,2838393,145378,64271,3048042
174,7128729,40483102,2077015,916250,43476367,3839878,3071286,157394,69549,3298229
175,7715298,43808474,2246957,991679,47047110,4157312,3325372,169942,75429,3570743
176,8348880,47403934,2431648,1073155,50908737,4495209,3595460,184691,81476,3861627
177,9034761,51297417,2631274,1161307,55089998,4867142,3893483,199626,88152,4181261
178,9777070,55511184,2847421,1256388,59614993,5267304,4213767,216147,95081,4524995
179,10579160,60065709,3081100,1359621,64506430,5693527,4554525,233679,103233,4891437
180,11448058,64996104,3335017,1471061,69802182,6164650,4930395,253917,111440,5295752
181,12386201,70330093,3609685,1591684,75531462,6667423,5333989,274668,120623,5729280
182,13404754,76103436,3905935,1721897,81731268,7218359,5773343,296250,130213,6199806
183,14505849,82356364,4226504,1863696,88446564,7816391,6252928,320569,141799,6715296
184,15698422,89116019,4572876,2016167,95705062,8451071,6759655,346372,152471,7258498
185,16983769,96436953,4948894,2182024,103567871,9148156,7320934,376018,165857,7862809
186,18377460,104351440,5354816,2361188,112067444,9893264,7914487,405922,179164,8499573
187,19884419,112921298,5794069,2555057,121270424,10709939,8569858,439253,193869,9202980
188,21516334,122189554,6268344,2764683,131222581,11584072,9268256,474275,209626,9952157
189,23285436,132218623,6782964,2991198,141992785,12539306,10029069,514620,226515,10770204
190,25197339,143076138,7340249,3236886,153653273,13572391,10857515,557285,245688,11660488
191,27263754,154819752,7942786,3502447,166264985,14678127,11743614,602537,265561,12611712
192,29504433,167533667,8594970,3790884,179919521,15895215,12713915,652184,288437,13654536
