Timestamp : 27|12_22:44
Mois,Lapins vivants,Nombre de lapin juvéniles morts au total,Nombre de lapin enfant mort au total,Nombre de lapin adulte mort au total,Total de lapins morts,Nombre de naissance par mois,Nombre de lapin juvéniles morts par mois,Nombre de lapin enfant mort par mois,Nombre de lapin adulte mort par mois,Nombre de lapin mort en 1 mois
43,167,903,38,21,962,94,73,5,5,83
44,186,978,40,24,1042,99,75,2,3,80
45,202,1070,45,26,1141,115,92,5,2,99
46,216,1181,50,33,1264,137,111,5,7,123
47,232,1277,57,35,1369,121,96,7,2,105
48,253,1392,64,36,1492,144,115,7,1,123
49,276,1517,69,37,1623,154,125,5,1,131
50,296,1675,77,39,1791,188,158,8,2,168
51,321,1819,84,42,1945,179,144,7,3,154
52,349,1973,89,46,2108,191,154,5,4,163
53,377,2136,100,51,2287,207,163,11,5,179
54,400,2310,113,52,2475,211,174,13,1,188
55,446,2509,121,59,2689,260,199,8,7,214
56,477,2722,131,63,2916,258,213,10,4,227
57,523,2983,142,67,3192,322,261,11,4,276
58,569,3191,151,75,3417,271,208,9,8,225
59,625,3463,167,81,3711,350,272,16,6,294
60,671,3691,176,90,3957,292,228,9,9,246
61,721,4021,188,99,4308,401,330,12,9,351
62,766,4287,202,109,4598,335,266,14,10,290
63,834,4708,221,116,5045,515,421,19,7,447
64,894,5047,238,132,5417,432,339,17,16,372
65,966,5515,262,144,5921,576,468,24,12,504
66,1030,5903,290,154,6347,490,388,28,10,426
67,1143,6429,304,160,6893,659,526,14,6,546
68,1238,6879,343,167,7389,591,450,39,7,496
69,1359,7518,372,181,8071,803,639,29,14,682
70,1479,8112,407,194,8713,762,594,35,13,642
71,1602,8807,447,214,9468,878,695,40,20,755
72,1728,9537,484,229,10250,908,730,37,15,782
73,1892,10369,528,246,11143,1057,832,44,17,893
74,2037,11170,578,261,12009,1011,801,50,15,866
75,2238,12115,627,283,13025,1217,945,49,22,1016
76,2402,13065,676,305,14046,1185,950,49,22,1021
77,2630,14211,728,332,15271,1453,1146,52,27,1225
78,2824,15348,787,365,16500,1423,1137,59,33,1229
79,3080,16675,856,393,17924,1680,1327,69,28,1424
80,3316,17977,954,427,19358,1670,1302,98,34,1434
81,3586,19596,1045,461,21102,2014,1619,91,34,1744
82,3888,21209,1128,494,22831,2031,1613,83,33,1729
83,4190,23126,1226,534,24886,2357,1917,98,40,2055
84,4488,25019,1341,581,26941,2353,1893,115,47,2055
85,4871,27160,1440,633,29233,2675,2141,99,52,2292
86,5265,29390,1552,683,31625,2786,2230,112,50,2392
87,5670,31957,1671,749,34377,3157,2567,119,66,2752
88,6108,34508,1807,808,37123,3184,2551,136,59,2746
89,6707,37434,1929,870,40233,3709,2926,122,62,3110
90,7245,40517,2082,941,43540,3845,3083,153,71,3307
91,7875,44018,2256,1017,47291,4381,3501,174,76,3751
92,8516,47553,2442,1096,51091,4441,3535,186,79,3800
93,9220,51575,2638,1195,55408,5021,4022,196,99,4317
94,9922,55854,2864,1281,59999,5293,4279,226,86,4591
95,10802,60648,3084,1369,65101,5982,4794,220,88,5102
96,11722,65621,3336,1466,70423,6242,4973,252,97,5322
97,12700,71319,3616,1576,76511,7066,5698,280,110,6088
98,13736,77276,3895,1708,82879,7404,5957,279,132,6368
99,14994,84112,4237,1851,90200,8579,6836,342,143,7321
100,16152,90843,4593,2017,97453,8411,6731,356,166,7253
101,17520,98618,4967,2186,105771,9686,7775,374,169,8318
102,18857,106739,5383,2371,114493,10059,8121,416,185,8722
103,20431,115729,5792,2596,124117,11198,8990,409,225,9624
104,22099,125117,6249,2834,134200,11751,9388,457,238,10083
105,24039,135652,6747,3062,145461,13201,10535,498,228,11261
106,25959,147082,7287,3333,157702,14161,11430,540,271,12241
107,28212,159165,7864,3614,170643,15194,12083,577,281,12941
108,30550,172343,8544,3948,184835,16530,13178,680,334,14192
109,33077,186570,9315,4250,200135,17827,14227,771,302,15300
110,35807,201823,10085,4582,216490,19085,15253,770,332,16355
111,38754,218571,10878,4961,234410,20867,16748,793,379,17920
112,42010,236477,11823,5399,253699,22545,17906,945,438,19289
113,45461,256403,12773,5840,275016,24768,19926,950,441,21317
114,49198,277690,13929,6323,297942,26663,21287,1156,483,22926
115,53362,300581,15047,6827,322455,28677,22891,1118,504,24513
116,57812,325594,16366,7376,349336,31331,25013,1319,549,26881
117,62545,352471,17764,8006,378241,33638,26877,1398,630,28905
118,67791,381854,19281,8654,409789,36794,29383,1517,648,31548
119,73297,413476,20885,9381,443742,39459,31622,1604,727,33953
120,79443,448063,22599,10200,480862,43266,34587,1714,819,37120
121,85977,484951,24489,11044,520484,46156,36888,1890,844,39622
122,93175,525746,26535,11939,564220,50934,40795,2046,895,43736
123,100877,569306,28781,12942,611029,54511,43560,2246,1003,46809
124,109305,616740,31281,14030,662051,59450,47434,2500,1088,51022
125,118329,667555,33894,15162,716611,63584,50815,2613,1132,54560
126,128201,723708,36754,16452,776914,70175,56153,2860,1290,60303
127,138813,782933,39793,17764,840490,74188,59225,3039,1312,63576
128,150594,848713,43087,19215,911015,82306,65780,3294,1451,70525
129,163021,918682,46579,20801,986062,87474,69969,3492,1586,75047
130,176541,995555,50423,22570,1068548,96006,76873,3844,1769,82486
131,190866,1077799,54699,24431,1156929,102706,82244,4276,1861,88381
132,206864,1168352,59246,26518,1254116,113185,90553,4547,2087,97187
133,224191,1265191,64034,28713,1357938,121149,96839,4788,2195,103822
134,242867,1370936,69391,31084,1471411,132149,105745,5357,2371,113473
135,263173,1485006,75167,33639,1593812,142707,114070,5776,2555,122401
136,285527,1608874,81383,36420,1726677,155219,123868,6216,2781,132865
137,309443,1742887,88083,39448,1870418,167657,134013,6700,3028,143741
138,335165,1889043,95485,42728,2027256,182560,146156,7402,3280,156838
139,363029,2045522,103519,46271,2195312,195920,156479,8034,3543,168056
140,393660,2217280,112087,50113,2379480,214799,171758,8568,3842,184168
141,425907,2401236,121432,54292,2576960,229727,183956,9345,4179,197480
142,461884,2602529,131559,58799,2792887,251904,201293,10127,4507,215927
143,500440,2820027,142299,63619,3025945,271614,217498,10740,4820,233058
144,542318,3057159,153967,69031,3280157,296090,237132,11668,5412,254212
145,587969,3311949,166730,74767,3553446,318940,254790,12763,5736,273289
146,637485,3589970,180706,80944,3851620,347690,278021,13976,6177,298174
147,690281,3889345,195929,87772,4173046,374222,299375,15223,6828,321426
148,748605,4214423,212399,94934,4521756,407034,325078,16470,7162,348710
149,811017,4565071,230218,102952,4898241,438897,350648,17819,8018,376485
150,878288,4947039,249543,111642,5308224,477254,381968,19325,8690,409983
151,950883,5360291,270474,121091,5751856,516227,413252,20931,9449,443632
152,1030302,5807024,293091,131173,6231288,558851,446733,22617,10082,479432
153,1116223,6290902,317363,142208,6750473,605106,483878,24272,11035,519185
154,1209302,6816079,343602,154102,7313783,656389,525177,26239,11894,563310
155,1310323,7383748,372202,167072,7923022,710260,567669,28600,12970,609239
156,1419456,8002139,403374,181029,8586542,772653,618391,31172,13957,663520
157,1537402,8671058,437142,196261,9304461,835865,668919,33768,15232,717919
158,1665465,9394101,473701,212520,10080322,903924,723043,36559,16259,775861
159,1804521,10177511,513423,229983,10920917,979651,783410,39722,17463,840595
160,1953215,11025068,556605,248960,11830633,1058410,847557,43182,18977,909716
161,2115924,11944070,603069,269983,12817122,1149198,919002,46464,21023,986489
162,2291843,12937999,652733,292601,13883333,1242130,993929,49664,22618,1066211
163,2483182,14017795,706963,317081,15041839,1349845,1079796,54230,24480,1158506
164,2688780,15184949,765771,343303,16294023,1457782,1167154,58808,26222,1252184
165,2913453,16451289,829142,371863,17652294,1582944,1266340,63371,28560,1358271
166,3154886,17819247,898142,402727,19120116,1709255,1367958,69000,30864,1467822
167,3417436,19305845,972908,436225,20714978,1857412,1486598,74766,33498,1594862
168,3701439,20910865,1054068,472553,22437486,2006511,1605020,81160,36328,1722508
169,4011397,22653464,1141556,511753,24306773,2179245,1742599,87488,39200,1869287
170,4344383,24538814,1236706,554283,26329803,2356016,1885350,95150,42530,2023030
171,4704758,26584679,1339954,600710,28525343,2555915,2045865,103248,46427,2195540
172,5096162,28799042,1451556,650801,30901399,2767460,2214363,111602,50091,2376056
173,5520906,31198920,1572797,704873,33476590,2999935,2399878,121241,54072,2575191
174,5977665,33795029,1704441,763617,36263087,3243256,2596109,131644,58744,2786497
175,6476473,36609807,1846427,827292,39283526,3519247,2814778,141986,63675,3020439
176,7014436,39655210,2000099,896386,42551695,3806132,3045403,153672,69094,3268169
177,7600126,42958063,2165466,970775,46094304,4128299,3302853,165367,74389,3542609
178,8233351,46529967,2345463,1050774,49926204,4465125,3571904,179997,79999,3831900
179,8919460,50403620,2540302,1138471,54082393,4842298,3873653,194839,87697,4156189
180,9659915,54596222,2751927,1233598,58581747,5239809,4192602,211625,95127,4499354
181,10463679,59136787,2981029,1336307,63454123,5676140,4540565,229102,102709,4872376
182,11333850,64054829,3228499,1448082,68731410,6147458,4918042,247470,111775,5277287
183,12277330,69382793,3496781,1568633,74448207,6660277,5327964,268282,120551,5716797
184,13296728,75154210,3788011,1699633,80641854,7213045,5771417,291230,131000,6193647
185,14403756,81401505,4102720,1840769,87344994,7810168,6247295,314709,141136,6703140
186,15602153,88171863,4444713,1993963,94610539,8463942,6770358,341993,153194,7265545
187,16901146,95504692,4813837,2159732,102478261,9166715,7332829,369124,165769,7867722
188,18306977,103455842,5214656,2339549,111010047,9937617,7951150,400819,179817,8531786
189,19828661,112062132,5647772,2534586,120244490,10756127,8606290,433116,195037,9234443
190,21479352,121397046,6118343,2745759,130261148,11667349,9334914,470571,211173,10016658
191,23263177,131494363,6627673,2973839,141095875,12618552,10097317,509330,228080,10834727
192,25201681,142445562,7179295,3220753,152845610,13688239,10951199,551622,246914,11749735
