Timestamp : 13|01_01:10
Mois,Lapins vivants,Nombre de lapin juvéniles morts au total,Nombre de lapin enfant mort au total,Nombre de lapin adulte mort au total,Total de lapins morts,Nombre de naissance par mois,Nombre de lapin juvéniles morts par mois,Nombre de lapin enfant mort par mois,Nombre de lapin adulte mort par mois,Nombre de lapin mort en 1 mois
138,351628,1995506,102697,45012,2143215,189617,151563,7733,3443,162739
139,380177,2157407,111202,48758,2317367,202701,161901,8505,3746,174152
140,411483,2334987,120072,52751,2507810,221749,177580,8870,3993,190443
141,444810,2525721,129920,57040,2712681,238198,190734,9848,4289,204871
142,481682,2732925,140460,61647,2935032,259223,207204,10540,4607,222351
143,520968,2955947,152055,66775,3174777,279031,223022,11595,5128,239745
144,563698,3199825,164505,72264,3436594,304547,243878,12450,5489,261817
145,609429,3462031,177948,78243,3718222,327359,262206,13443,5979,281628
146,659871,3748677,192522,84616,4025815,358035,286646,14574,6373,307593
147,713171,4055567,208467,91658,4355692,383177,306890,15945,7042,329877
148,772017,4389089,225716,99265,4714070,417224,333522,17249,7607,358378
149,835038,4747270,243981,107526,5098777,447728,358181,18265,8261,384707
150,904363,5139006,263703,116316,5519025,489573,391736,19722,8790,420248
151,978357,5558566,285254,125733,5969553,524522,419560,21551,9417,450528
152,1059110,6016626,308540,136180,6461346,572546,458060,23286,10447,491793
153,1145649,6508372,333638,147511,6989521,614714,491746,25098,11331,528175
154,1240595,7044903,360969,159594,7565466,670891,536531,27331,12083,575945
155,1341798,7622124,390662,172757,8185543,721280,577221,29693,13163,620077
156,1451970,8249110,422607,187061,8858778,783407,626986,31945,14304,673235
157,1570920,8924700,457115,202454,9584269,844441,675590,34508,15393,725491
158,1699950,9656783,494945,219206,10370934,915695,732083,37830,16752,786665
159,1838182,10446533,535869,237094,11219496,986794,789750,40924,17888,848562
160,1989747,11304974,580041,256472,12141487,1073556,858441,44172,19378,921991
161,2152778,12231209,627566,277647,13136422,1157966,926235,47525,21175,994935
162,2330318,13234623,679313,300472,14214408,1255526,1003414,51747,22825,1077986
163,2521027,14319326,734599,325069,15378994,1355295,1084703,55286,24597,1164586
164,2728411,15495560,795178,351684,16642422,1470812,1176234,60579,26615,1263428
165,2951820,16763999,860872,380394,18005265,1586252,1268439,65694,28710,1362843
166,3194416,18141106,932314,411496,19484916,1722247,1377107,71442,31102,1479651
167,3456324,19628925,1008558,445271,21082754,1859746,1487819,76244,33775,1597838
168,3740849,21244436,1091640,481739,22817815,2019586,1615511,83082,36468,1735061
169,4047845,22987476,1181030,521650,24690156,2179337,1743040,89390,39911,1872341
170,4381577,24874839,1277011,564634,26716484,2360060,1887363,95981,42984,2026328
171,4739883,26915055,1381744,611025,28907824,2549646,2040216,104733,46391,2191340
172,5129013,29124811,1495104,661244,31281159,2762465,2209756,113360,50219,2373335
173,5549228,31517803,1618047,715004,33850854,2989910,2392992,122943,53760,2569695
174,6004931,34101971,1751076,773824,36626871,3231720,2584168,133029,58820,2776017
175,6498743,36904270,1894792,836595,39635657,3502598,2802299,143716,62771,3008786
176,7030928,39934430,2050097,905189,42889716,3786244,3030160,155305,68594,3254059
177,7609935,43218172,2218234,979784,46416190,4105481,3283742,168137,74595,3526474
178,8231912,46762368,2400867,1060219,50223454,4429241,3544196,182633,80435,3807264
179,8909909,50605717,2597329,1146687,54349733,4804276,3843349,196462,86468,4126279
180,9639664,54758637,2810808,1240618,58810063,5190085,4152920,213479,93931,4460330
181,10430334,59258741,3041499,1342441,63642681,5623288,4500104,230691,101823,4832618
182,11288865,64120510,3289746,1452140,68862396,6078246,4861769,248247,109699,5219715
183,12214623,69385318,3559904,1572277,74517499,6580861,5264808,270158,120137,5655103
184,13215899,75075666,3852996,1700777,80629439,7113216,5690348,293092,128500,6111940
185,14299285,81238124,4169589,1840590,87248303,7702250,6162458,316593,139813,6618864
186,15472606,87904268,4511895,1991488,94407651,8332669,6666144,342306,150898,7159348
187,16744567,95126321,4881573,2154985,102162879,9027189,7222053,369678,163497,7755228
188,18119156,102931303,5281534,2331281,110544118,9755828,7804982,399961,176296,8381239
189,19605869,111386610,5714689,2522728,119624027,10566622,8455307,433155,191447,9079909
190,21214925,120525067,6184582,2730129,129439778,11424807,9138457,469893,207401,9815751
191,22958756,130419722,6692183,2954564,140066469,12370522,9894655,507601,224435,10626691
192,24840188,141119705,7241639,3197585,151558929,13373892,10699983,549456,243021,11492460
