Timestamp : 27|12_22:45
Mois,Lapins vivants,Nombre de lapin juvéniles morts au total,Nombre de lapin enfant mort au total,Nombre de lapin adulte mort au total,Total de lapins morts,Nombre de naissance par mois,Nombre de lapin juvéniles morts par mois,Nombre de lapin enfant mort par mois,Nombre de lapin adulte mort par mois,Nombre de lapin mort en 1 mois
56,559,3089,170,63,3322,305,229,15,6,250
57,621,3381,184,68,3633,373,292,14,5,311
58,650,3670,200,71,3941,337,289,16,3,308
59,718,3991,220,76,4287,414,321,20,5,346
60,770,4302,237,86,4625,390,311,17,10,338
61,828,4682,256,97,5035,468,380,19,11,410
62,876,5090,276,108,5474,487,408,20,11,439
63,949,5554,291,120,5965,564,464,15,12,491
64,1005,6012,326,133,6471,562,458,35,13,506
65,1090,6513,350,145,7008,622,501,24,12,537
66,1186,7074,374,162,7610,698,561,24,17,602
67,1292,7622,395,172,8189,685,548,21,10,579
68,1413,8271,420,183,8874,806,649,25,11,685
69,1550,8924,458,201,9583,846,653,38,18,709
70,1694,9664,493,218,10375,936,740,35,17,792
71,1818,10369,538,233,11140,889,705,45,15,765
72,1959,11213,577,250,12040,1041,844,39,17,900
73,2095,12113,614,274,13001,1097,900,37,24,961
74,2290,13096,666,300,14062,1256,983,52,26,1061
75,2500,14172,717,326,15215,1363,1076,51,26,1153
76,2710,15277,782,351,16410,1405,1105,65,25,1195
77,2960,16603,841,382,17826,1666,1326,59,31,1416
78,3190,17977,917,414,19308,1712,1374,76,32,1482
79,3470,19449,989,444,20882,1854,1472,72,30,1574
80,3751,21051,1071,475,22597,1996,1602,82,31,1715
81,4088,22764,1142,518,24424,2164,1713,71,43,1827
82,4430,24694,1233,571,26498,2416,1930,91,53,2074
83,4769,26842,1346,617,28805,2646,2148,113,46,2307
84,5128,29147,1476,672,31295,2849,2305,130,55,2490
85,5562,31626,1596,721,33943,3082,2479,120,49,2648
86,5993,34229,1747,786,36762,3250,2603,151,65,2819
87,6482,37025,1885,853,39763,3490,2796,138,67,3001
88,7067,40056,2042,925,43023,3845,3031,157,72,3260
89,7631,43273,2221,991,46485,4026,3217,179,66,3462
90,8241,46717,2415,1068,50200,4325,3444,194,77,3715
91,8856,50530,2610,1183,54323,4738,3813,195,115,4123
92,9577,54612,2793,1273,58678,5076,4082,183,90,4355
93,10435,59093,3005,1361,63459,5639,4481,212,88,4781
94,11308,63974,3262,1469,68705,6119,4881,257,108,5246
95,12258,69427,3546,1592,74565,6810,5453,284,123,5860
96,13220,75111,3851,1719,80681,7078,5684,305,127,6116
97,14329,81340,4180,1856,87376,7804,6229,329,137,6695
98,15466,88005,4504,2020,94529,8290,6665,324,164,7153
99,16871,95290,4854,2189,102333,9209,7285,350,169,7804
100,18237,103013,5240,2368,110621,9654,7723,386,179,8288
101,19795,111699,5659,2535,119893,10830,8686,419,167,9272
102,21474,120869,6136,2736,129741,11527,9170,477,201,9848
103,23222,130925,6656,2972,140553,12560,10056,520,236,10812
104,25073,141727,7212,3215,152154,13452,10802,556,243,11601
105,27237,153583,7805,3454,164842,14852,11856,593,239,12688
106,29459,166391,8435,3733,178559,15939,12808,630,279,13717
107,31797,180419,9111,4072,193602,17381,14028,676,339,15043
108,34436,195396,9872,4425,209693,18730,14977,761,353,16091
109,37351,211918,10665,4811,227394,20616,16522,793,386,17701
110,40388,229515,11525,5195,246235,21878,17597,860,384,18841
111,43723,249136,12513,5625,267274,24374,19621,988,430,21039
112,47270,269607,13508,6099,289214,25487,20471,995,474,21940
113,51378,292316,14641,6615,313572,28466,22709,1133,516,24358
114,55590,315995,15844,7170,339009,29649,23679,1203,555,25437
115,60182,342347,17152,7749,367248,32831,26352,1308,579,28239
116,65150,370736,18579,8346,397661,35381,28389,1427,597,30413
117,70634,401500,20060,9059,430619,38442,30764,1481,713,32958
118,76439,434516,21738,9852,466106,41292,33016,1678,793,35487
119,82860,470118,23523,10698,504339,44654,35602,1785,846,38233
120,89872,508890,25448,11585,545923,48596,38772,1925,887,41584
121,97364,551045,27512,12599,591156,52725,42155,2064,1014,45233
122,105411,596724,29816,13594,640134,57025,45679,2304,995,48978
123,114304,645844,32412,14710,692966,61725,49120,2596,1116,52832
124,123610,699139,35186,15948,750273,66613,53295,2774,1238,57307
125,133657,756738,38130,17243,812111,71885,57599,2944,1295,61838
126,144806,819282,41317,18660,879259,78297,62544,3187,1417,67148
127,156772,887344,44724,20234,952302,85009,68062,3407,1574,73043
128,169877,960728,48442,21933,1031103,91906,73384,3718,1699,78801
129,184227,1039908,52332,23743,1115983,99230,79180,3890,1810,84880
130,199720,1126353,56629,25675,1208657,108167,86445,4297,1932,92674
131,215915,1219271,61330,27758,1308359,115897,92918,4701,2083,99702
132,234015,1320772,66407,29899,1417078,126819,101501,5077,2141,108719
133,253615,1430071,71846,32352,1534269,136791,109299,5439,2453,117191
134,275106,1549214,77726,34947,1661887,149109,119143,5880,2595,127618
135,297902,1678186,84282,37942,1800410,161319,128972,6556,2995,138523
136,323130,1818582,91269,41192,1951043,175861,140396,6987,3250,150633
137,349619,1969479,99021,44716,2113216,188662,150897,7752,3524,162173
138,378750,2133095,107238,48381,2288714,204629,163616,8217,3665,175498
139,410094,2309975,116229,52443,2478647,221277,176880,8991,4062,189933
140,443890,2501697,126070,56840,2684607,239756,191722,9841,4397,205960
141,480521,2708922,136552,61491,2906965,258989,207225,10482,4651,222358
142,520800,2935165,147907,66517,3149589,282903,226243,11355,5026,242624
143,564079,3179628,160289,71941,3411858,305548,244463,12382,5424,262269
144,611645,3445877,173410,77916,3697203,332911,266249,13121,5975,285345
145,662443,3732530,187813,84374,4004717,358312,286653,14403,6458,307514
146,718151,4044395,203450,91303,4339148,390139,311865,15637,6929,334431
147,777938,4380039,220298,98849,4699186,419825,335644,16848,7546,360038
148,842117,4746893,239024,107328,5093245,458238,366854,18726,8479,394059
149,911685,5141973,259070,116271,5517314,493637,395080,20046,8943,424069
150,988403,5571212,280505,125947,5977664,537068,429239,21435,9676,460350
151,1070220,6034477,303722,136525,6474724,578877,463265,23217,10578,497060
152,1159731,6538340,329139,147902,7015381,630168,503863,25417,11377,540657
153,1256026,7084079,356649,160497,7601225,682139,545739,27510,12595,585844
154,1360324,7676581,386588,173824,8236993,740066,592502,29939,13327,635768
155,1472922,8315399,418837,188441,8922677,798282,638818,32249,14617,685684
156,1596730,9008822,453723,204053,9666598,867729,693423,34886,15612,743921
157,1729733,9759222,491742,221091,10472055,938460,750400,38019,17038,805457
158,1873975,10571731,532663,239250,11343644,1015831,812509,40921,18159,871589
159,2030488,11452172,577309,258958,12288439,1101308,880441,44646,19708,944795
160,2199484,12407830,625335,280560,13313725,1194282,955658,48026,21602,1025286
161,2382127,13441054,677492,303946,14422492,1291410,1033224,52157,23386,1108767
162,2580263,14563287,734158,329013,15626458,1402102,1122233,56666,25067,1203966
163,2795016,15777171,795276,356239,16928686,1516981,1213884,61118,27226,1302228
164,3027537,17094334,861824,385937,18342095,1645930,1317163,66548,29698,1413409
165,3279328,18518612,933756,418065,19870433,1780129,1424278,71932,32128,1528338
166,3553021,20064536,1011825,452668,21529029,1932289,1545924,78069,34603,1658596
167,3848788,21734649,1095844,490660,23321153,2087891,1670113,84019,37992,1792124
168,4169691,23546259,1187088,531741,25265088,2264838,1811610,91244,41081,1943935
169,4515681,25507157,1285678,575893,27368728,2449630,1960898,98590,44152,2103640
170,4893250,27629500,1392402,623315,29645217,2654058,2122343,106724,47422,2276489
171,5300214,29929592,1508561,675197,32113350,2875097,2300092,116159,51882,2468133
172,5741978,32423287,1634703,731093,34789083,3117497,2493695,126142,55896,2675733
173,6219824,35125914,1771139,791965,37689018,3377781,2702627,136436,60872,2899935
174,6737554,38053942,1918929,857807,40830678,3659390,2928028,147790,65842,3141660
175,7295762,41220645,2078430,929398,44228473,3956003,3166703,159501,71591,3397795
176,7903521,44653630,2251481,1006936,47912047,4291333,3432985,173051,77538,3683574
177,8561453,48370074,2439256,1090758,51900088,4645973,3716444,187775,83822,3988041
178,9273321,52396632,2642111,1181943,56220686,5032466,4026558,202855,91185,4320598
179,10045893,56760076,2862617,1280049,60902742,5454628,4363444,220506,98106,4682056
180,10882601,61482997,3100971,1386437,65970405,5904371,4722921,238354,106388,5067663
181,11791261,66604005,3358935,1502156,71465096,6403351,5121008,257964,115719,5494691
182,12771353,72143883,3638333,1627481,77409697,6924693,5539878,279398,125325,5944601
183,13834954,78154286,3941451,1762948,83858685,7512589,6010403,303118,135467,6448988
184,14986604,84657214,4270282,1910289,90837785,8130750,6502928,328831,147341,6979100
185,16235643,91711839,4625796,2068760,98406395,8817649,7054625,355514,158471,7568610
186,17584649,99349968,5011367,2241739,106603074,9545685,7638129,385571,172979,8196679
187,19048567,107624186,5427826,2428484,115480496,10341340,8274218,416459,186745,8877422
188,20637372,116581878,5879050,2630165,125091093,11199402,8957692,451224,201681,9610597
189,22354055,126287909,6369085,2848876,135505870,12131460,9706031,490035,218711,10414777
190,24212853,136800837,6898957,3086184,146785978,13138906,10512928,529872,237308,11280108
191,26227377,148186667,7472813,3343625,159003105,14231651,11385830,573856,257441,12217127
192,28410278,160527326,8095007,3622574,172244907,15424703,12340659,622194,278949,13241802
