Timestamp : 13|01_01:02
Mois,Lapins vivants,Nombre de lapin juvéniles morts au total,Nombre de lapin enfant mort au total,Nombre de lapin adulte mort au total,Total de lapins morts,Nombre de naissance par mois,Nombre de lapin juvéniles morts par mois,Nombre de lapin enfant mort par mois,Nombre de lapin adulte mort par mois,Nombre de lapin mort en 1 mois
43,139,782,40,23,845,82,61,2,1,64
44,144,843,46,25,914,74,61,6,2,69
45,158,918,49,28,995,95,75,3,3,81
46,166,986,55,31,1072,85,68,6,3,77
47,173,1071,59,34,1164,99,85,4,3,92
48,185,1170,63,36,1269,117,99,4,2,105
49,197,1269,67,37,1373,116,99,4,1,104
50,214,1366,77,38,1481,125,97,10,1,108
51,237,1485,81,39,1605,147,119,4,1,124
52,260,1611,91,40,1742,160,126,10,1,137
53,287,1735,99,40,1874,159,124,8,0,132
54,313,1859,106,40,2005,157,124,7,0,131
55,326,2003,114,41,2158,166,144,8,1,153
56,371,2200,122,44,2366,253,197,8,3,208
57,395,2344,130,47,2521,179,144,8,3,155
58,457,2533,138,54,2725,266,189,8,7,204
59,494,2713,148,58,2919,231,180,10,4,194
60,539,2998,158,64,3220,346,285,10,6,301
61,553,3216,181,73,3470,264,218,23,9,250
62,625,3474,200,78,3752,354,258,19,5,282
63,683,3753,209,84,4046,352,279,9,6,294
64,750,4065,222,94,4381,402,312,13,10,335
65,811,4363,243,99,4705,385,298,21,5,324
66,877,4719,262,102,5083,444,356,19,3,378
67,936,5098,285,111,5494,470,379,23,9,411
68,1013,5536,311,117,5964,547,438,26,6,470
69,1095,5979,328,126,6433,551,443,17,9,469
70,1192,6515,353,134,7002,666,536,25,8,569
71,1282,7140,375,151,7666,754,625,22,17,664
72,1397,7810,403,163,8376,825,670,28,12,710
73,1498,8499,445,177,9121,846,689,42,14,745
74,1620,9225,480,199,9904,905,726,35,22,783
75,1768,9937,513,220,10670,914,712,33,21,766
76,1910,10818,562,240,11620,1092,881,49,20,950
77,2026,11714,616,257,12587,1083,896,54,17,967
78,2187,12753,678,276,13707,1281,1039,62,19,1120
79,2350,13689,741,299,14729,1185,936,63,23,1022
80,2568,14917,800,321,16038,1527,1228,59,22,1309
81,2756,16075,855,343,17273,1423,1158,55,22,1235
82,2986,17429,927,381,18737,1694,1354,72,38,1464
83,3231,18801,1010,401,20212,1720,1372,83,20,1475
84,3553,20376,1076,435,21887,1997,1575,66,34,1675
85,3856,21928,1170,476,23574,1990,1552,94,41,1687
86,4202,23753,1259,518,25530,2302,1825,89,42,1956
87,4529,25630,1358,567,27555,2352,1877,99,49,2025
88,4897,27677,1479,617,29773,2586,2047,121,50,2218
89,5254,29839,1613,672,32124,2708,2162,134,55,2351
90,5666,32286,1741,733,34760,3048,2447,128,61,2636
91,6168,34788,1884,784,37456,3198,2502,143,51,2696
92,6653,37632,2035,860,40527,3556,2844,151,76,3071
93,7172,40814,2209,928,43951,3943,3182,174,68,3424
94,7722,44108,2376,1024,47508,4107,3294,167,96,3557
95,8361,47877,2556,1098,51531,4662,3769,180,74,4023
96,9046,51595,2751,1200,55546,4700,3718,195,102,4015
97,9775,55860,2969,1290,60119,5302,4265,218,90,4573
98,10528,60401,3204,1392,64997,5631,4541,235,102,4878
99,11452,65533,3440,1511,70484,6411,5132,236,119,5487
100,12355,70697,3699,1620,76016,6435,5164,259,109,5532
101,13472,76707,4026,1745,82478,7579,6010,327,125,6462
102,14498,82891,4354,1886,89131,7679,6184,328,141,6653
103,15725,89772,4690,2046,96508,8604,6881,336,160,7377
104,16969,96917,5051,2214,104182,8918,7145,361,168,7674
105,18295,104972,5457,2409,112838,9982,8055,406,195,8656
106,19747,113336,5861,2596,121793,10407,8364,404,187,8955
107,21518,122765,6297,2805,131867,11845,9429,436,209,10074
108,23194,132560,6857,3044,142461,12270,9795,560,239,10594
109,25181,143763,7419,3286,154468,13994,11203,562,242,12007
110,27113,155301,8021,3554,166876,14340,11538,602,268,12408
111,29488,168337,8689,3839,180865,16364,13036,668,285,13989
112,31834,181799,9373,4160,195332,16813,13462,684,321,14467
113,34597,196972,10134,4498,211604,19035,15173,761,338,16272
114,37298,212602,10999,4857,228458,19555,15630,865,359,16854
115,40443,230103,11913,5250,247266,21953,17501,914,393,18808
116,43804,248797,12887,5668,267352,23447,18694,974,418,20086
117,47387,269065,13964,6107,289136,25367,20268,1077,439,21784
118,51095,291003,15199,6627,312829,27401,21938,1235,520,23693
119,55305,314860,16459,7162,338481,29862,23857,1260,535,25652
120,59724,340282,17847,7735,365864,31802,25422,1388,573,27383
121,64678,368171,19179,8374,395724,34814,27889,1332,639,29860
122,69990,398476,20716,9053,428245,37833,30305,1537,679,32521
123,75802,431397,22397,9748,463542,41109,32921,1681,695,35297
124,81981,466798,24256,10512,501566,44203,35401,1859,764,38024
125,88763,505585,26191,11341,543117,48333,38787,1935,829,41551
126,95914,546950,28366,12305,587621,51655,41365,2175,964,44504
127,103847,591302,30685,13292,635279,55591,44352,2319,987,47658
128,112575,640034,33163,14355,687552,61001,48732,2478,1063,52273
129,121497,691922,35923,15552,743397,64767,51888,2760,1197,55845
130,131656,748795,38801,16818,804414,71176,56873,2878,1266,61017
131,142301,809989,41935,18238,870162,76393,61194,3134,1420,65748
132,154115,876744,45321,19781,941846,83498,66755,3386,1543,71684
133,166663,948125,48971,21450,1018546,89248,71381,3650,1669,76700
134,180178,1026104,53034,23161,1102299,97268,77979,4063,1711,83753
135,194975,1109079,57366,25124,1191569,104067,82975,4332,1963,89270
136,211100,1200281,62046,27137,1289464,114020,91202,4680,2013,97895
137,228178,1297727,67153,29347,1394227,121841,97446,5107,2210,104763
138,247019,1404233,72562,31720,1508515,133129,106506,5409,2373,114288
139,267046,1518648,78620,34304,1631572,143084,114415,6058,2584,123057
140,289140,1644280,85016,37125,1766421,156943,125632,6396,2821,134849
141,312692,1778934,91819,40164,1910917,168048,134654,6803,3039,144496
142,338257,1926298,99237,43495,2069030,183678,147364,7418,3331,158113
143,365884,2084142,107311,47051,2238504,197101,157844,8074,3556,169474
144,396478,2255950,115954,50893,2422797,214887,171808,8643,3842,184293
145,428858,2440710,125518,55031,2621259,230842,184760,9564,4138,198462
146,464397,2642124,135742,59521,2837387,251667,201414,10224,4490,216128
147,502884,2858729,146802,64478,3070009,271109,216605,11060,4957,232622
148,544092,3094100,159066,69725,3322891,294090,235371,12264,5247,252882
149,588678,3347210,171901,75658,3594769,316464,253110,12835,5933,271878
150,637161,3623537,185928,81959,3891424,345138,276327,14027,6301,296655
151,688998,3918930,201268,88785,4208983,369396,295393,15340,6826,317559
152,745551,4240710,217787,96082,4554579,402149,321780,16519,7297,345596
153,806483,4587293,235634,103796,4926723,433076,346583,17847,7714,372144
154,872230,4963259,254878,112356,5330493,469517,375966,19244,8560,403770
155,943903,5370889,275770,121587,5768246,509426,407630,20892,9231,437753
156,1022093,5811487,298331,131458,6241276,551220,440598,22561,9871,473030
157,1106583,6287709,322699,142322,6752730,595944,476222,24368,10864,511454
158,1198283,6804996,349402,153887,7308285,647255,517287,26703,11565,555555
159,1296284,7363332,378270,166497,7908099,697815,558336,28868,12610,599814
160,1402945,7969235,409765,179930,8558930,757492,605903,31495,13433,650831
161,1518104,8623839,443059,194644,9261542,817771,654604,33294,14714,702612
162,1644369,9333670,479108,210684,10023462,888185,709831,36049,16040,761920
163,1779715,10099107,518798,228046,10845951,957835,765437,39690,17362,822489
164,1925530,10931522,561888,246953,11740363,1040227,832415,43090,18907,894412
165,2083873,11828414,607925,267061,12703400,1121380,896892,46037,20108,963037
166,2256299,12799959,657865,288806,13746630,1215656,971545,49940,21745,1043230
167,2440803,13850297,711917,312720,14874934,1312808,1050338,54052,23914,1128304
168,2641767,14989541,770353,338345,16098239,1424269,1139244,58436,25625,1223305
169,2857773,16220329,833481,366124,17419934,1537701,1230788,63128,27779,1321695
170,3093612,17554418,901762,396017,18852197,1668102,1334089,68281,29893,1432263
171,3347636,18996631,976451,428720,20401802,1803629,1442213,74689,32703,1549605
172,3623086,20560270,1056620,464131,22081021,1954669,1563639,80169,35411,1679219
173,3920704,22249371,1143447,502328,23895146,2111743,1689101,86827,38197,1814125
174,4242583,24076332,1237371,543692,25857395,2284128,1826961,93924,41364,1962249
175,4589394,26054834,1338967,588610,27982411,2471827,1978502,101596,44918,2125016
176,4966135,28193372,1448621,637210,30279203,2673533,2138538,109654,48600,2296792
177,5373591,30507916,1567361,689644,32764921,2893174,2314544,118740,52434,2485718
178,5815798,33013633,1696345,746491,35456469,3133755,2505717,128984,56847,2691548
179,6293833,35725952,1835499,807839,38369290,3390856,2712319,139154,61348,2912821
180,6810643,38659619,1985737,874200,41519556,3667076,2933667,150238,66361,3150266
181,7370496,41833275,2148325,945731,44927331,3967628,3173656,162588,71531,3407775
182,7975478,45271784,2325605,1023446,48620835,4298486,3438509,177280,77715,3693504
183,8628881,48987475,2516812,1107480,52611767,4644335,3715691,191207,84034,3990932
184,9337385,53012287,2722520,1198682,56933489,5030226,4024812,205708,91202,4321722
185,10102204,57367499,2946419,1297357,61611275,5442605,4355212,223899,98675,4677786
186,10931747,62080073,3187721,1403875,66671669,5889937,4712574,241302,106518,5060394
187,11827827,67179303,3450073,1519788,72149164,6373575,5099230,262352,115913,5477495
188,12799802,72697349,3733143,1644262,78074754,6897565,5518046,283070,124474,5925590
189,13849584,78662913,4038921,1778928,84480762,7455790,5965564,305778,134666,6406008
190,14986692,85127774,4370590,1925151,91423515,8079861,6464861,331669,146223,6942753
191,16214211,92112650,4728348,2083720,98924718,8728722,6984876,357758,158569,7501203
192,17549683,99679202,5115122,2255219,107049543,9460297,7566552,386774,171499,8124825
