Timestamp : 13|01_01:17
Mois,Lapins vivants,Nombre de lapin juvéniles morts au total,Nombre de lapin enfant mort au total,Nombre de lapin adulte mort au total,Total de lapins morts,Nombre de naissance par mois,Nombre de lapin juvéniles morts par mois,Nombre de lapin enfant mort par mois,Nombre de lapin adulte mort par mois,Nombre de lapin mort en 1 mois
60,736,4310,190,83,4583,437,364,14,6,384
61,778,4639,214,91,4944,403,329,24,8,361
62,846,5058,230,102,5390,514,419,16,11,446
63,918,5423,252,109,5784,466,365,22,7,394
64,999,5939,273,121,6333,630,516,21,12,549
65,1066,6337,300,133,6770,504,398,27,12,437
66,1170,6887,330,144,7361,695,550,30,11,591
67,1242,7383,361,156,7900,611,496,31,12,539
68,1362,8018,393,169,8580,800,635,32,13,680
69,1449,8624,439,182,9245,752,606,46,13,665
70,1579,9410,473,197,10080,965,786,34,15,835
71,1658,10099,516,215,10830,829,689,43,18,750
72,1814,10984,556,228,11768,1094,885,40,13,938
73,1956,11800,591,251,12642,1016,816,35,23,874
74,2144,12796,619,272,13687,1233,996,28,21,1045
75,2298,13688,677,291,14656,1123,892,58,19,969
76,2525,14797,722,317,15836,1407,1109,45,26,1180
77,2664,15879,792,351,17022,1325,1082,70,34,1186
78,2926,17237,855,380,18472,1712,1358,63,29,1450
79,3117,18487,923,405,19815,1534,1250,68,25,1343
80,3426,20112,998,430,21540,2034,1625,75,25,1725
81,3653,21591,1081,460,23132,1819,1479,83,30,1592
82,3968,23354,1178,500,25032,2215,1763,97,40,1900
83,4253,25047,1266,536,26849,2102,1693,88,36,1817
84,4647,27205,1374,569,29148,2693,2158,108,33,2299
85,5013,29198,1460,626,31284,2502,1993,86,57,2136
86,5469,31757,1586,674,34017,3189,2559,126,48,2733
87,5872,34140,1712,732,36584,2970,2383,126,58,2567
88,6378,36986,1863,801,39650,3572,2846,151,69,3066
89,6863,39864,2009,860,42733,3568,2878,146,59,3083
90,7407,43130,2175,935,46240,4051,3266,166,75,3507
91,8007,46505,2345,1005,49855,4215,3375,170,70,3615
92,8722,50459,2521,1084,54064,4924,3954,176,79,4209
93,9398,54336,2732,1177,58245,4857,3877,211,93,4181
94,10210,58890,2945,1274,63109,5676,4554,213,97,4864
95,10991,63514,3177,1383,68074,5746,4624,232,109,4965
96,11888,68851,3440,1519,73810,6633,5337,263,136,5736
97,12801,74187,3722,1655,79564,6667,5336,282,136,5754
98,13900,80222,4028,1780,86030,7565,6035,306,125,6466
99,14974,86593,4361,1930,92884,7928,6371,333,150,6854
100,16181,93520,4719,2104,100343,8666,6927,358,174,7459
101,17484,101079,5108,2271,108458,9418,7559,389,167,8115
102,18931,109196,5547,2463,117206,10195,8117,439,192,8748
103,20542,118061,6015,2648,126724,11129,8865,468,185,9518
104,22172,127884,6525,2871,137280,12186,9823,510,223,10556
105,24035,138360,7044,3096,148500,13083,10476,519,225,11220
106,25998,149518,7615,3370,160503,13966,11158,571,274,12003
107,28160,161504,8206,3641,173351,15010,11986,591,271,12848
108,30415,174492,8887,3928,187307,16211,12988,681,287,13956
109,32979,188534,9591,4261,202386,17643,14042,704,333,15079
110,35575,203720,10380,4639,218739,18949,15186,789,378,16353
111,38362,220263,11242,5027,236532,20580,16543,862,388,17793
112,41414,238118,12179,5443,255740,22260,17855,937,416,19208
113,44914,257532,13170,5893,276595,24355,19414,991,450,20855
114,48781,278418,14244,6377,299039,26311,20886,1074,484,22444
115,52724,301445,15463,6861,323769,28673,23027,1219,484,24730
116,57156,325925,16726,7382,350033,30696,24480,1263,521,26264
117,61937,352578,18013,7955,378546,33294,26653,1287,573,28513
118,66921,381427,19515,8562,409504,35942,28849,1502,607,30958
119,72595,412938,21028,9235,443201,39371,31511,1513,673,33697
120,78429,446477,22778,9996,479251,41884,33539,1750,761,36050
121,84857,483661,24627,10850,519138,46315,37184,1849,854,39887
122,91767,523206,26725,11783,561714,49486,39545,2098,933,42576
123,99491,566640,28853,12788,608281,54291,43434,2128,1005,46567
124,107373,612656,31256,13832,657744,57345,46016,2403,1044,49463
125,116382,663345,33737,14917,711999,63264,50689,2481,1085,54255
126,125744,717521,36514,16128,770163,67526,54176,2777,1211,58164
127,136319,776450,39458,17481,833389,73801,58929,2944,1353,63226
128,147573,839862,42669,18898,901429,79294,63412,3211,1417,68040
129,159661,909052,46278,20409,975739,86398,69190,3609,1511,74310
130,172887,983161,50007,22081,1055249,92736,74109,3729,1672,79510
131,187162,1064213,54257,23881,1142351,101377,81052,4250,1800,87102
132,202276,1150780,58774,25857,1235411,108174,86567,4517,1976,93060
133,219155,1245416,63602,27986,1337004,118472,94636,4828,2129,101593
134,236964,1346046,68810,30359,1445215,126020,100630,5208,2373,108211
135,256681,1457275,74369,32810,1564454,138956,111229,5559,2451,119239
136,277389,1575704,80553,35550,1691807,148061,118429,6184,2740,127353
137,300260,1705908,87120,38445,1831473,162537,130204,6567,2895,139666
138,324790,1845166,94528,41366,1981060,174117,139258,7408,2921,149587
139,351935,1997208,102353,44795,2144356,190441,152042,7825,3429,163296
140,380965,2160208,110622,48439,2319269,203943,163000,8269,3644,174913
141,412135,2339090,119761,52494,2511345,223246,178882,9139,4055,192076
142,445663,2530088,129549,56934,2716571,238754,190998,9788,4440,205226
143,482245,2738769,140309,61529,2940607,260618,208681,10760,4595,224036
144,521607,2962372,151721,66617,3180710,279465,223603,11412,5088,240103
145,565061,3206864,163938,72200,3443002,305746,244492,12217,5583,262292
146,610854,3468544,177649,78183,3724376,327167,261680,13711,5983,281374
147,661309,3755002,192133,84802,4031937,358016,286458,14484,6619,307561
148,714835,4060921,208223,91779,4360923,382512,305919,16090,6977,328986
149,773631,4395617,225507,99369,4720493,418366,334696,17284,7590,359570
150,836875,4754337,243993,107512,5105842,448593,358720,18486,8143,385349
151,906122,5145204,263937,116309,5525450,488855,390867,19944,8797,419608
152,979638,5564924,285558,126049,5976531,524597,419720,21621,9740,451081
153,1060301,6022001,308894,136581,6467476,571608,457077,23336,10532,490945
154,1146718,6514492,334386,147786,6996664,615605,492491,25492,11205,529188
155,1240944,7048892,362102,159949,7570943,668505,534400,27716,12163,574279
156,1342998,7626569,391907,173007,8191483,722594,577677,29805,13058,620540
157,1452453,8252925,424194,187209,8864328,782300,626356,32287,14202,672845
158,1571141,8930337,458953,202692,9591982,846342,677412,34759,15483,727654
159,1699947,9662666,496687,219384,10378737,915561,732329,37734,16692,786755
160,1839855,10456172,537330,237452,11230954,992125,793506,40643,18068,852217
161,1990369,11311679,581326,257159,12150164,1069724,855507,43996,19707,919210
162,2153836,12240235,628802,278379,13147416,1160719,928556,47476,21220,997252
163,2330222,13240431,680258,300981,14221670,1250640,1000196,51456,22602,1074254
164,2522037,14328771,735892,325695,15390358,1360503,1088340,55634,24714,1168688
165,2728539,15500595,796372,352100,16649067,1465211,1171824,60480,26405,1258709
166,2953338,16774390,861477,380860,18016727,1592459,1273795,65105,28760,1367660
167,3195353,18150633,931976,412203,19494812,1720100,1376243,70499,31343,1478085
168,3457352,19641953,1008397,446139,21096489,1863676,1491320,76421,33936,1601677
169,3741021,21253375,1091502,482772,22827649,2014829,1611422,83105,36633,1731160
170,4046897,22997513,1180661,522461,24700635,2178862,1744138,89159,39689,1872986
171,4379583,24884762,1277804,565255,26727821,2359872,1887249,97143,42794,2027186
172,4739914,26927099,1381990,611463,28920552,2553062,2042337,104186,46208,2192731
173,5128601,29137077,1495325,661279,31293681,2761816,2209978,113335,49816,2373129
174,5550122,31530031,1617718,715301,33863050,2990890,2392954,122393,54022,2569369
175,6006841,34117738,1750259,773610,36641607,3235276,2587707,132541,58309,2778557
176,6500630,36921068,1894396,836829,39652293,3504475,2803330,144137,63219,3010686
177,7035215,39949882,2049702,905072,42904656,3786948,3028814,155306,68243,3252363
178,7613580,43231670,2217987,979122,46428779,4102488,3281788,168285,74050,3524123
179,8241014,46781222,2399519,1059316,50240057,4438712,3549552,181532,80194,3811278
180,8916591,50625271,2597053,1146472,54368796,4804316,3844049,197534,87156,4128739
181,9649729,54780332,2810398,1240465,58831195,5195537,4155061,213345,93993,4462399
182,10441226,59280201,3042448,1342083,63664732,5625034,4499869,232050,101618,4833537
183,11299898,64147913,3291067,1452457,68891437,6085377,4867712,248619,110374,5226705
184,12226770,69413617,3562383,1571601,74547601,6583036,5265704,271316,119144,5656164
185,13231434,75119035,3854000,1700807,80673842,7130905,5705418,291617,129206,6126241
186,14315897,81286064,4170872,1840598,87297534,7708155,6167029,316872,139791,6623692
187,15493572,87963066,4513123,1991835,94468024,8348165,6677002,342251,151237,7170490
188,16761612,95182147,4884370,2155849,102222366,9022382,7219081,371247,164014,7754342
189,18138270,103003423,5284914,2333511,110621848,9776140,7821276,400544,177662,8399482
190,19625446,111456174,5719983,2525386,119701543,10566871,8452751,435069,191875,9079695
191,21236326,120609425,6190644,2732860,129532929,11442266,9153251,470661,207474,9831386
192,22980223,130509272,6697578,2956914,140163764,12374732,9899847,506934,224054,10630835
