Timestamp : 13|01_01:11
Mois,Lapins vivants,Nombre de lapin juvéniles morts au total,Nombre de lapin enfant mort au total,Nombre de lapin adulte mort au total,Total de lapins morts,Nombre de naissance par mois,Nombre de lapin juvéniles morts par mois,Nombre de lapin enfant mort par mois,Nombre de lapin adulte mort par mois,Nombre de lapin mort en 1 mois
83,3871,20930,1094,419,22443,2100,1643,96,35,1774
84,4149,22715,1173,480,24368,2203,1785,79,61,1925
85,4506,24732,1266,520,26518,2507,2017,93,40,2150
86,4878,26761,1388,570,28719,2573,2029,122,50,2201
87,5331,29110,1508,611,31229,2963,2349,120,41,2510
88,5706,31467,1643,665,33775,2921,2357,135,54,2546
89,6134,34194,1775,733,36702,3355,2727,132,68,2927
90,6581,36934,1932,794,39660,3405,2740,157,61,2958
91,7165,40115,2092,863,43070,3994,3181,160,69,3410
92,7750,43283,2267,937,46487,4002,3168,175,74,3417
93,8420,47096,2447,1019,50562,4745,3813,180,82,4075
94,9118,50852,2633,1107,54592,4728,3756,186,88,4030
95,9839,55264,2866,1198,59328,5457,4412,233,91,4736
96,10628,59748,3093,1294,64135,5596,4484,227,96,4807
97,11521,64760,3343,1405,69508,6266,5012,250,111,5373
98,12419,70129,3613,1514,75256,6646,5369,270,109,5748
99,13465,76047,3947,1653,81647,7437,5918,334,139,6391
100,14579,81986,4255,1808,88049,7516,5939,308,155,6402
101,15792,88613,4584,1979,95176,8340,6627,329,171,7127
102,17073,95888,4951,2148,102987,9092,7275,367,169,7811
103,18484,103857,5378,2323,111558,9982,7969,427,175,8571
104,20011,112294,5787,2522,120603,10572,8437,409,199,9045
105,21706,121689,6289,2735,130713,11805,9395,502,213,10110
106,23538,131584,6745,2960,141289,12408,9895,456,225,10576
107,25540,142662,7298,3199,153159,13872,11078,553,239,11870
108,27511,154440,7941,3468,165849,14661,11778,643,269,12690
109,29862,167400,8612,3764,179776,16278,12960,671,296,13927
110,32217,181237,9359,4115,194711,17290,13837,747,351,14935
111,34934,196618,10127,4468,211213,19219,15381,768,353,16502
112,37781,212844,10949,4854,228647,20281,16226,822,386,17434
113,40883,230779,11854,5255,247888,22343,17935,905,401,19241
114,44102,249385,12867,5684,267936,23267,18606,1013,429,20048
115,47839,270172,13924,6173,290269,26070,20787,1057,489,22333
116,51562,292116,15070,6682,313868,27322,21944,1146,509,23599
117,55839,316350,16329,7211,339890,30299,24234,1259,529,26022
118,60347,342226,17674,7744,367644,32262,25876,1345,533,27754
119,65428,370873,19070,8344,398287,35724,28647,1396,600,30643
120,70737,401206,20639,9044,430889,37911,30333,1569,700,32602
121,76709,434666,22431,9802,466899,41982,33460,1792,758,36010
122,82928,469973,24355,10575,504903,44223,35307,1924,773,38004
123,89687,508902,26418,11420,546740,48596,38929,2063,845,41837
124,97044,550595,28596,12345,591536,52153,41693,2178,925,44796
125,105076,596457,30850,13346,640653,57149,45862,2254,1001,49117
126,113692,645401,33352,14456,693209,61172,48944,2502,1110,52556
127,123123,698294,36068,15701,750063,66285,52893,2716,1245,56854
128,133284,755940,38963,17050,811953,72051,57646,2895,1349,61890
129,144257,818025,42098,18392,878515,77535,62085,3135,1342,66562
130,156192,885108,45522,19914,950544,83964,67083,3424,1522,72029
131,168893,958327,49264,21615,1029206,91363,73219,3742,1701,78662
132,182705,1037235,53253,23388,1113876,98482,78908,3989,1773,84670
133,197671,1122723,57701,25375,1205799,106889,85488,4448,1987,91923
134,213964,1215196,62423,27491,1305110,115604,92473,4722,2116,99311
135,231293,1314905,67628,29789,1412322,124541,99709,5205,2298,107212
136,250463,1423262,73160,32212,1528634,135482,108357,5532,2423,116312
137,270528,1539882,79208,34870,1653960,145391,116620,6048,2658,125326
138,292803,1666729,85747,37745,1790221,158536,126847,6539,2875,136261
139,316617,1803408,92750,40808,1936966,170559,136679,7003,3063,146745
140,342837,1951538,100127,44149,2095814,185068,148130,7377,3341,158848
141,370750,2111026,108445,47796,2267267,199366,159488,8318,3647,171453
142,400880,2284264,117338,51866,2453468,216331,173238,8893,4070,186201
143,433684,2470512,127040,56109,2653661,232997,186248,9702,4243,200193
144,469450,2673045,137439,60801,2871285,253390,202533,10399,4692,217624
145,508367,2890694,148541,65847,3105082,272714,217649,11102,5046,233797
146,549864,3127926,160888,71052,3359866,296281,237232,12347,5205,254784
147,594544,3382618,174217,76930,3633765,318579,254692,13329,5878,273899
148,643707,3659939,188211,83185,3931335,346733,277321,13994,6255,297570
149,696233,3958535,203463,90114,4252112,373303,298596,15252,6929,320777
150,753687,4283973,220064,97386,4601423,406765,325438,16601,7272,349311
151,815287,4634086,238186,105322,4977594,437771,350113,18122,7936,376171
152,882756,5016827,257902,113733,5388462,478337,382741,19716,8411,410868
153,955036,5427755,278803,122804,5829362,513180,410928,20901,9071,440900
154,1034082,5875506,301811,132794,6310111,559795,447751,23008,9990,480749
155,1118339,6355966,326588,143533,6826087,600233,480460,24777,10739,515976
156,1211246,6881611,353469,155166,7390246,657066,525645,26881,11633,564159
157,1310103,7445126,382622,168070,7995818,704429,563515,29153,12904,605572
158,1418393,8060345,414123,181937,8656405,768877,615219,31501,13867,660587
159,1533480,8719528,448313,196895,9364736,823418,659183,34190,14958,708331
160,1660779,9438972,484961,213164,10137097,899660,719444,36648,16269,772361
161,1797244,10212827,524573,230528,10967928,967296,773855,39612,17364,830831
162,1945336,11053441,567453,249368,11870262,1050426,840614,42880,18840,902334
163,2104447,11959097,614260,269809,12843166,1132015,905656,46807,20441,972904
164,2277221,12941559,664555,292076,13898190,1227798,982462,50295,22267,1055024
165,2464632,14003391,718855,315869,15038115,1327336,1061832,54300,23793,1139925
166,2667075,15155285,777664,341884,16274833,1439161,1151894,58809,26015,1236718
167,2886380,16400979,841778,369715,17612472,1556944,1245694,64114,27831,1337639
168,3123408,17749007,911138,400112,19060257,1684813,1348028,69360,30397,1447785
169,3379857,19208694,986020,433211,20627925,1824117,1459687,74882,33099,1567668
170,3656716,20785679,1067204,468937,22321820,1970754,1576985,81184,35726,1693895
171,3957243,22492744,1155177,507764,24155685,2134392,1707065,87973,38827,1833865
172,4282115,24337598,1249403,549620,26136621,2305808,1844854,94226,41856,1980936
173,4635218,26338436,1351523,594830,28284789,2501271,2000838,102120,45210,2148168
174,5014974,28498918,1462429,643578,30604925,2699892,2160482,110906,48748,2320136
175,5427958,30840947,1582256,696439,33119642,2927701,2342029,119827,52861,2514717
176,5870754,33367637,1712160,753553,35833350,3156504,2526690,129904,57114,2713708
177,6353217,36112614,1852643,815525,38780782,3429895,2744977,140483,61972,2947432
178,6874077,39074280,2004445,882886,41961611,3701689,2961666,151802,67361,3180829
179,7438744,42286031,2168370,955762,45410163,4013219,3211751,163925,72876,3448552
180,8049538,45752477,2345620,1034029,49132126,4332757,3466446,177250,78267,3721963
181,8710296,49510604,2538632,1118736,53167972,4696604,3758127,193012,84707,4035846
182,9424816,53570197,2747101,1210861,57528159,5074707,4059593,208469,92125,4360187
183,10200320,57970629,2972157,1310473,62253259,5500604,4400432,225056,99612,4725100
184,11037521,62719709,3216383,1417088,67353180,5937122,4749080,244226,106615,5099921
185,11947036,67875393,3480412,1533354,72889159,6445494,5155684,264029,116266,5535979
186,12928140,73436913,3765884,1659514,78862311,6954256,5561520,285472,126160,5973152
187,13992088,79470845,4075610,1795614,85342069,7543706,6033932,309726,136100,6479758
188,15139162,85991492,4410408,1944072,92345972,8150977,6520647,334798,148458,7003903
189,16383321,93053691,4772782,2103927,99930400,8828587,7062199,362374,159855,7584428
190,17727323,100687210,5165060,2276798,108129068,9542670,7633519,392278,172871,8198668
191,19185444,108949469,5588760,2463324,117001553,10330606,8262259,423700,186526,8872485
192,20759568,117889273,6048115,2664915,126602303,11174874,8939804,459355,201591,9600750
